Site_ID,Date,Rainfall_mm,Current_SeasonType_Prediction,GroundTruth_SeasonType
aus_site_015,01/08/1982,0.02,Dry,Dry
aus_site_015,01/09/1982,3.1529999999997744,Dry,Dry
aus_site_015,01/10/1982,4.310999999999821,Dry,Dry
aus_site_015,01/11/1982,36.17199999999984,Wet,Wet
aus_site_015,01/12/1982,40.301999999999815,Wet,Wet
aus_site_015,01/01/1983,146.50299999999984,Wet,Wet
aus_site_015,01/02/1983,25.135999999999804,Wet,Wet
aus_site_015,01/03/1983,40.29299999999981,Wet,Wet
aus_site_015,01/04/1983,63.55499999999983,Wet,Wet
aus_site_015,01/05/1983,0,Dry,Dry
aus_site_015,01/06/1983,1.7109999999998036,Dry,Dry
aus_site_015,01/07/1983,0.1439999999998826,Dry,Dry
aus_site_015,01/08/1983,0.4869999999998163,Dry,Dry
aus_site_015,01/09/1983,0.6879999999998699,Dry,Dry
aus_site_015,01/10/1983,0.07,Dry,Dry
aus_site_015,01/11/1983,31.723999999999823,Wet,Wet
aus_site_015,01/12/1983,39.09999999999982,Wet,Wet
aus_site_015,01/01/1984,46.981,Wet,Wet
aus_site_015,01/02/1984,33.201,Wet,Wet
aus_site_015,01/03/1984,155.3939999999998,Wet,Wet
aus_site_015,01/04/1984,18.86799999999976,Wet,Wet
aus_site_015,01/05/1984,6.121999999999807,Dry,Dry
aus_site_015,01/06/1984,0,Dry,Dry
aus_site_015,01/07/1984,12.863999999999823,Dry,Dry
aus_site_015,01/08/1984,7.811999999999812,Dry,Dry
aus_site_015,01/09/1984,6.663999999999824,Dry,Dry
aus_site_015,01/10/1984,0.007,Dry,Dry
aus_site_015,01/11/1984,0.5229999999998745,Dry,Dry
aus_site_015,01/12/1984,28.873999999999818,Wet,Wet
aus_site_015,01/01/1985,11.057999999999806,Wet,Wet
aus_site_015,01/02/1985,97.01499999999982,Wet,Wet
aus_site_015,01/03/1985,13.021999999999798,Wet,Wet
aus_site_015,01/04/1985,31.173999999999783,Wet,Wet
aus_site_015,01/05/1985,0.054,Dry,Dry
aus_site_015,01/06/1985,0.5539999999997918,Dry,Dry
aus_site_015,01/07/1985,0.039,Dry,Dry
aus_site_015,01/08/1985,0.029,Dry,Dry
aus_site_015,01/09/1985,0.003,Dry,Dry
aus_site_015,01/10/1985,1.3989999999998008,Dry,Dry
aus_site_015,01/11/1985,4.460999999999849,Dry,Dry
aus_site_015,01/12/1985,21.42299999999982,Wet,Wet
aus_site_015,01/01/1986,74.30399999999982,Wet,Wet
aus_site_015,01/02/1986,42.76099999999983,Wet,Wet
aus_site_015,01/03/1986,11.235999999999809,Wet,Wet
aus_site_015,01/04/1986,0,Dry,Dry
aus_site_015,01/05/1986,0,Dry,Dry
aus_site_015,01/06/1986,46.08299999999983,Dry,Dry
aus_site_015,01/07/1986,43.41499999999981,Dry,Dry
aus_site_015,01/08/1986,0.029,Dry,Dry
aus_site_015,01/09/1986,1.2919999999998344,Dry,Dry
aus_site_015,01/10/1986,1.0399999999998226,Dry,Dry
aus_site_015,01/11/1986,16.872999999999816,Wet,Wet
aus_site_015,01/12/1986,8.332999999999801,Wet,Wet
aus_site_015,01/01/1987,74.08899999999983,Wet,Wet
aus_site_015,01/02/1987,190.35699999999983,Wet,Wet
aus_site_015,01/03/1987,0.3199999999998499,Dry,Dry
aus_site_015,01/04/1987,5.872999999999838,Dry,Dry
aus_site_015,01/05/1987,5.493999999999819,Dry,Dry
aus_site_015,01/06/1987,3.7049999999998224,Dry,Dry
aus_site_015,01/07/1987,5.505999999999831,Dry,Dry
aus_site_015,01/08/1987,0.015,Dry,Dry
aus_site_015,01/09/1987,0.001,Dry,Dry
aus_site_015,01/10/1987,0,Dry,Dry
aus_site_015,01/11/1987,0,Dry,Dry
aus_site_015,01/12/1987,49.97199999999981,Wet,Wet
aus_site_015,01/01/1988,93.54999999999986,Wet,Wet
aus_site_015,01/02/1988,97.75699999999982,Wet,Wet
aus_site_015,01/03/1988,242.7749999999998,Wet,Wet
aus_site_015,01/04/1988,0.8919999999998026,Dry,Dry
aus_site_015,01/05/1988,92.86,Wet,Wet
aus_site_015,01/06/1988,1.3659999999998036,Dry,Dry
aus_site_015,01/07/1988,0.006,Dry,Dry
aus_site_015,01/08/1988,48.53499999999983,Wet,Wet
aus_site_015,01/09/1988,0.001,Dry,Dry
aus_site_015,01/10/1988,0,Dry,Dry
aus_site_015,01/11/1988,6.176999999999811,Wet,Wet
aus_site_015,01/12/1988,52.14099999999979,Wet,Wet
aus_site_015,01/01/1989,17.890999999999813,Wet,Wet
aus_site_015,01/02/1989,77.17799999999984,Wet,Wet
aus_site_015,01/03/1989,27.26699999999984,Wet,Wet
aus_site_015,01/04/1989,23.147999999999836,Wet,Wet
aus_site_015,01/05/1989,8.188999999999787,Dry,Dry
aus_site_015,01/06/1989,89.57599999999982,Dry,Dry
aus_site_015,01/07/1989,0.254,Dry,Dry
aus_site_015,01/08/1989,0.029,Dry,Dry
aus_site_015,01/09/1989,0.003,Dry,Dry
aus_site_015,01/10/1989,0,Dry,Dry
aus_site_015,01/11/1989,1.7179999999998563,Dry,Dry
aus_site_015,01/12/1989,3.8279999999998062,Dry,Dry
aus_site_015,01/01/1990,80.88599999999983,Wet,Wet
aus_site_015,01/02/1990,26.437999999999803,Wet,Wet
aus_site_015,01/03/1990,10.309999999999835,Wet,Wet
aus_site_015,01/04/1990,0,Dry,Dry
aus_site_015,01/05/1990,5.848999999999796,Dry,Dry
aus_site_015,01/06/1990,2.1839999999997963,Dry,Dry
aus_site_015,01/07/1990,2.189999999999795,Dry,Dry
aus_site_015,01/08/1990,0.023,Dry,Dry
aus_site_015,01/09/1990,0.003,Dry,Dry
aus_site_015,01/10/1990,0,Dry,Dry
aus_site_015,01/11/1990,5.057999999999815,Dry,Dry
aus_site_015,01/12/1990,5.394999999999791,Dry,Dry
aus_site_015,01/01/1991,68.16499999999982,Wet,Wet
aus_site_015,01/02/1991,36.489,Wet,Wet
aus_site_015,01/03/1991,12.475999999999836,Wet,Wet
aus_site_015,01/04/1991,10.099999999999827,Wet,Wet
aus_site_015,01/05/1991,10.661999999999823,Wet,Wet
aus_site_015,01/06/1991,75.38299999999983,Dry,Dry
aus_site_015,01/07/1991,9.889999999999835,Dry,Dry
aus_site_015,01/08/1991,0.027,Dry,Dry
aus_site_015,01/09/1991,0.003,Dry,Dry
aus_site_015,01/10/1991,0.001,Dry,Dry
aus_site_015,01/11/1991,0,Dry,Dry
aus_site_015,01/12/1991,5.475999999999804,Dry,Dry
aus_site_015,01/01/1992,62.54499999999984,Wet,Wet
aus_site_015,01/02/1992,12.343999999999838,Wet,Wet
aus_site_015,01/03/1992,32.916999999999824,Wet,Wet
aus_site_015,01/04/1992,67.24799999999982,Wet,Wet
aus_site_015,01/05/1992,10.342999999999824,Wet,Wet
aus_site_015,01/06/1992,9.981999999999807,Dry,Dry
aus_site_015,01/07/1992,0.8459999999998353,Dry,Dry
aus_site_015,01/08/1992,34.59299999999981,Dry,Dry
aus_site_015,01/09/1992,1.368,Dry,Dry
aus_site_015,01/10/1992,0.4059999999998445,Dry,Dry
aus_site_015,01/11/1992,0.008,Dry,Dry
aus_site_015,01/12/1992,0.1289999999998963,Dry,Dry
aus_site_015,01/01/1993,42.05999999999983,Wet,Wet
aus_site_015,01/02/1993,112.44599999999984,Wet,Wet
aus_site_015,01/03/1993,0.3519999999998072,Dry,Dry
aus_site_015,01/04/1993,0.9239999999997964,Dry,Dry
aus_site_015,01/05/1993,88.25099999999983,Wet,Wet
aus_site_015,01/06/1993,34.725999999999814,Dry,Dry
aus_site_015,01/07/1993,0.032,Dry,Dry
aus_site_015,01/08/1993,48.78399999999981,Dry,Dry
aus_site_015,01/09/1993,0.004,Dry,Dry
aus_site_015,01/10/1993,0,Dry,Dry
aus_site_015,01/11/1993,3.3399999999998453,Wet,Wet
aus_site_015,01/12/1993,62.194999999999816,Wet,Wet
aus_site_015,01/01/1994,43.61799999999983,Wet,Wet
aus_site_015,01/02/1994,100.85199999999982,Wet,Wet
aus_site_015,01/03/1994,1.786999999999798,Dry,Dry
aus_site_015,01/04/1994,0,Dry,Dry
aus_site_015,01/05/1994,0,Dry,Dry
aus_site_015,01/06/1994,1.078999999999819,Dry,Dry
aus_site_015,01/07/1994,0.01,Dry,Dry
aus_site_015,01/08/1994,0.027,Dry,Dry
aus_site_015,01/09/1994,0.003,Dry,Dry
aus_site_015,01/10/1994,4.745999999999803,Dry,Dry
aus_site_015,01/11/1994,4.422999999999806,Dry,Dry
aus_site_015,01/12/1994,66.95699999999982,Wet,Wet
aus_site_015,01/01/1995,25.68499999999982,Wet,Wet
aus_site_015,01/02/1995,243.38499999999985,Wet,Wet
aus_site_015,01/03/1995,107.1129999999998,Wet,Wet
aus_site_015,01/04/1995,7.993999999999801,Dry,Dry
aus_site_015,01/05/1995,9.877,Dry,Dry
aus_site_015,01/06/1995,31.912999999999816,Dry,Dry
aus_site_015,01/07/1995,7.214999999999818,Dry,Dry
aus_site_015,01/08/1995,0.2949999999998317,Dry,Dry
aus_site_015,01/09/1995,0.003,Dry,Dry
aus_site_015,01/10/1995,0.002,Dry,Dry
aus_site_015,01/11/1995,3.856,Dry,Dry
aus_site_015,01/12/1995,77.98599999999982,Wet,Wet
aus_site_015,01/01/1996,34.618999999999815,Wet,Wet
aus_site_015,01/02/1996,51.34199999999983,Wet,Wet
aus_site_015,01/03/1996,182.3699999999998,Wet,Wet
aus_site_015,01/04/1996,34.23699999999983,Wet,Wet
aus_site_015,01/05/1996,2.117999999999816,Dry,Dry
aus_site_015,01/06/1996,40.944999999999816,Dry,Dry
aus_site_015,01/07/1996,9.948,Dry,Dry
aus_site_015,01/08/1996,0.2569999999998618,Dry,Dry
aus_site_015,01/09/1996,0.1119999999999072,Dry,Dry
aus_site_015,01/10/1996,33.101,Wet,Wet
aus_site_015,01/11/1996,0.041,Dry,Dry
aus_site_015,01/12/1996,77.148,Wet,Wet
aus_site_015,01/01/1997,179.65999999999977,Wet,Wet
aus_site_015,01/02/1997,159.13499999999982,Wet,Wet
aus_site_015,01/03/1997,4.236999999999803,Wet,Wet
aus_site_015,01/04/1997,10.19699999999981,Wet,Wet
aus_site_015,01/05/1997,105.92099999999978,Wet,Wet
aus_site_015,01/06/1997,0.1359999999998763,Dry,Dry
aus_site_015,01/07/1997,7.338999999999846,Dry,Dry
aus_site_015,01/08/1997,26.46799999999981,Dry,Dry
aus_site_015,01/09/1997,1.5129999999997972,Dry,Dry
aus_site_015,01/10/1997,8.266999999999811,Dry,Dry
aus_site_015,01/11/1997,1.0629999999998565,Dry,Dry
aus_site_015,01/12/1997,27.545999999999832,Wet,Wet
aus_site_015,01/01/1998,38.44699999999981,Wet,Wet
aus_site_015,01/02/1998,25.190999999999807,Wet,Wet
aus_site_015,01/03/1998,31.43699999999982,Wet,Wet
aus_site_015,01/04/1998,9.295,Dry,Dry
aus_site_015,01/05/1998,2.201999999999821,Dry,Dry
aus_site_015,01/06/1998,72.653,Dry,Dry
aus_site_015,01/07/1998,45.92899999999982,Wet,Wet
aus_site_015,01/08/1998,32.350999999999814,Wet,Wet
aus_site_015,01/09/1998,0.032,Dry,Dry
aus_site_015,01/10/1998,0.875,Dry,Dry
aus_site_015,01/11/1998,7.488999999999819,Wet,Wet
aus_site_015,01/12/1998,190.2909999999998,Wet,Wet
aus_site_015,01/01/1999,61.40799999999983,Wet,Wet
aus_site_015,01/02/1999,195.13499999999985,Wet,Wet
aus_site_015,01/03/1999,152.52799999999982,Wet,Wet
aus_site_015,01/04/1999,143.8029999999998,Wet,Wet
aus_site_015,01/05/1999,7.659999999999814,Dry,Dry
aus_site_015,01/06/1999,21.417999999999832,Dry,Dry
aus_site_015,01/07/1999,5.163999999999833,Dry,Dry
aus_site_015,01/08/1999,0.016,Dry,Dry
aus_site_015,01/09/1999,0.003,Dry,Dry
aus_site_015,01/10/1999,17.823999999999828,Dry,Dry
aus_site_015,01/11/1999,5.130999999999826,Dry,Dry
aus_site_015,01/12/1999,142.07299999999984,Wet,Wet
aus_site_015,01/01/2000,229.77099999999984,Wet,Wet
aus_site_015,01/02/2000,168.85199999999983,Wet,Wet
aus_site_015,01/03/2000,318.4709999999998,Wet,Wet
aus_site_015,01/04/2000,40.384999999999806,Wet,Wet
aus_site_015,01/05/2000,58.92399999999984,Wet,Wet
aus_site_015,01/06/2000,0,Dry,Dry
aus_site_015,01/07/2000,0.01,Dry,Dry
aus_site_015,01/08/2000,0.015,Dry,Dry
aus_site_015,01/09/2000,0.003,Dry,Dry
aus_site_015,01/10/2000,0.069,Dry,Dry
aus_site_015,01/11/2000,17.702,Wet,Wet
aus_site_015,01/12/2000,65.15199999999983,Wet,Wet
aus_site_015,01/01/2001,62.08599999999983,Wet,Wet
aus_site_015,01/02/2001,181.2629999999998,Wet,Wet
aus_site_015,01/03/2001,13.171999999999809,Wet,Wet
aus_site_015,01/04/2001,0.502,Dry,Dry
aus_site_015,01/05/2001,17.582999999999792,Dry,Dry
aus_site_015,01/06/2001,10.383999999999803,Dry,Dry
aus_site_015,01/07/2001,53.971999999999824,Dry,Dry
aus_site_015,01/08/2001,0.3049999999997908,Dry,Dry
aus_site_015,01/09/2001,0.8409999999998263,Dry,Dry
aus_site_015,01/10/2001,1.9109999999998173,Dry,Dry
aus_site_015,01/11/2001,0,Dry,Dry
aus_site_015,01/12/2001,0.001,Dry,Dry
aus_site_015,01/01/2002,33.14799999999983,Wet,Wet
aus_site_015,01/02/2002,259.1089999999998,Wet,Wet
aus_site_015,01/03/2002,25.54999999999981,Wet,Wet
aus_site_015,01/04/2002,0,Dry,Dry
aus_site_015,01/05/2002,4.138999999999837,Dry,Dry
aus_site_015,01/06/2002,4.987999999999838,Dry,Dry
aus_site_015,01/07/2002,0.01,Dry,Dry
aus_site_015,01/08/2002,0.024,Dry,Dry
aus_site_015,01/09/2002,0,Dry,Dry
aus_site_015,01/10/2002,0.5239999999997963,Dry,Dry
aus_site_015,01/11/2002,14.793999999999814,Wet,Wet
aus_site_015,01/12/2002,25.870999999999807,Wet,Wet
aus_site_015,01/01/2003,108.6139999999998,Wet,Wet
aus_site_015,01/02/2003,74.06099999999982,Wet,Wet
aus_site_015,01/03/2003,66.66699999999983,Wet,Wet
aus_site_015,01/04/2003,22.076999999999813,Wet,Wet
aus_site_015,01/05/2003,0.5469999999998345,Dry,Dry
aus_site_015,01/06/2003,0.794,Dry,Dry
aus_site_015,01/07/2003,0.067,Dry,Dry
aus_site_015,01/08/2003,4.4429999999998335,Dry,Dry
aus_site_015,01/09/2003,0.046,Dry,Dry
aus_site_015,01/10/2003,0,Dry,Dry
aus_site_015,01/11/2003,4.269999999999841,Dry,Dry
aus_site_015,01/12/2003,8.318999999999814,Dry,Dry
aus_site_015,01/01/2004,30.044999999999817,Wet,Wet
aus_site_015,01/02/2004,224.40799999999984,Wet,Wet
aus_site_015,01/03/2004,134.7459999999998,Wet,Wet
aus_site_015,01/04/2004,34.24799999999983,Wet,Wet
aus_site_015,01/05/2004,23.305999999999813,Wet,Wet
aus_site_015,01/06/2004,0.4699999999998226,Dry,Dry
aus_site_015,01/07/2004,1.7999999999998182,Dry,Dry
aus_site_015,01/08/2004,0.027,Dry,Dry
aus_site_015,01/09/2004,0,Dry,Dry
aus_site_015,01/10/2004,0.2729999999998017,Dry,Dry
aus_site_015,01/11/2004,18.339999999999826,Dry,Dry
aus_site_015,01/12/2004,12.629999999999818,Dry,Dry
aus_site_015,01/01/2005,1.5179999999998426,Dry,Dry
aus_site_015,01/02/2005,22.50599999999981,Dry,Dry
aus_site_015,01/03/2005,9.461999999999817,Dry,Dry
aus_site_015,01/04/2005,2.2569999999997434,Dry,Dry
aus_site_015,01/05/2005,4.884999999999813,Dry,Dry
aus_site_015,01/06/2005,5.207999999999807,Dry,Dry
aus_site_015,01/07/2005,121.03399999999984,Dry,Dry
aus_site_015,01/08/2005,0.2389999999998599,Dry,Dry
aus_site_015,01/09/2005,0.047,Dry,Dry
aus_site_015,01/10/2005,0,Dry,Dry
aus_site_015,01/11/2005,0.1529999999999063,Dry,Dry
aus_site_015,01/12/2005,55.408,Wet,Wet
aus_site_015,01/01/2006,185.3629999999998,Wet,Wet
aus_site_015,01/02/2006,169.63999999999984,Wet,Wet
aus_site_015,01/03/2006,129.2989999999998,Wet,Wet
aus_site_015,01/04/2006,56.62099999999983,Wet,Wet
aus_site_015,01/05/2006,0.014,Dry,Dry
aus_site_015,01/06/2006,0,Dry,Dry
aus_site_015,01/07/2006,0.2299999999998499,Dry,Dry
aus_site_015,01/08/2006,0.028,Dry,Dry
aus_site_015,01/09/2006,37.53499999999983,Wet,Wet
aus_site_015,01/10/2006,25.443999999999804,Wet,Wet
aus_site_015,01/11/2006,15.983999999999805,Wet,Wet
aus_site_015,01/12/2006,23.595,Wet,Wet
aus_site_015,01/01/2007,23.63199999999982,Wet,Wet
aus_site_015,01/02/2007,25.537999999999805,Wet,Wet
aus_site_015,01/03/2007,343.2819999999998,Wet,Wet
aus_site_015,01/04/2007,4.538999999999801,Dry,Dry
aus_site_015,01/05/2007,0,Dry,Dry
aus_site_015,01/06/2007,0.061,Dry,Dry
aus_site_015,01/07/2007,4.639999999999827,Dry,Dry
aus_site_015,01/08/2007,0.023,Dry,Dry
aus_site_015,01/09/2007,0,Dry,Dry
aus_site_015,01/10/2007,0.001,Dry,Dry
aus_site_015,01/11/2007,0.8289999999998418,Dry,Dry
aus_site_015,01/12/2007,14.529,Wet,Wet
aus_site_015,01/01/2008,44.829,Wet,Wet
aus_site_015,01/02/2008,83.40499999999982,Wet,Wet
aus_site_015,01/03/2008,34.391999999999804,Wet,Wet
aus_site_015,01/04/2008,2.929999999999741,Dry,Dry
aus_site_015,01/05/2008,0.001,Dry,Dry
aus_site_015,01/06/2008,92.42299999999982,Dry,Dry
aus_site_015,01/07/2008,0.003,Dry,Dry
aus_site_015,01/08/2008,0.001,Dry,Dry
aus_site_015,01/09/2008,0.8279999999998472,Dry,Dry
aus_site_015,01/10/2008,3.932999999999792,Dry,Dry
aus_site_015,01/11/2008,0.3149999999998363,Dry,Dry
aus_site_015,01/12/2008,61.418999999999805,Wet,Wet
aus_site_015,01/01/2009,24.084999999999813,Wet,Wet
aus_site_015,01/02/2009,73.49899999999984,Wet,Wet
aus_site_015,01/03/2009,120.3599999999998,Wet,Wet
aus_site_015,01/04/2009,0.1029999999999063,Dry,Dry
aus_site_015,01/05/2009,8.135,Dry,Dry
aus_site_015,01/06/2009,11.108999999999815,Dry,Dry
aus_site_015,01/07/2009,0.8089999999998235,Dry,Dry
aus_site_015,01/08/2009,0.046,Dry,Dry
aus_site_015,01/09/2009,0.003,Dry,Dry
aus_site_015,01/10/2009,1.624999999999818,Dry,Dry
aus_site_015,01/11/2009,16.968999999999824,Wet,Wet
aus_site_015,01/12/2009,75.78299999999983,Wet,Wet
aus_site_015,01/01/2010,46.914,Wet,Wet
aus_site_015,01/02/2010,18.05099999999983,Wet,Wet
aus_site_015,01/03/2010,22.80999999999981,Wet,Wet
aus_site_015,01/04/2010,0.035,Dry,Dry
aus_site_015,01/05/2010,18.34599999999981,Dry,Dry
aus_site_015,01/06/2010,0.032,Dry,Dry
aus_site_015,01/07/2010,55.19299999999983,Wet,Wet
aus_site_015,01/08/2010,1.2819999999998437,Dry,Dry
aus_site_015,01/09/2010,22.867999999999828,Dry,Dry
aus_site_015,01/10/2010,0.011,Dry,Dry
aus_site_015,01/11/2010,7.0999999999998495,Wet,Wet
aus_site_015,01/12/2010,14.602999999999804,Wet,Wet
aus_site_015,01/01/2011,144.95899999999983,Wet,Wet
aus_site_015,01/02/2011,180.0079999999998,Wet,Wet
aus_site_015,01/03/2011,44.61799999999981,Wet,Wet
aus_site_015,01/04/2011,22.915,Wet,Wet
aus_site_015,01/05/2011,22.93799999999979,Wet,Wet
aus_site_015,01/06/2011,10.034,Dry,Dry
aus_site_015,01/07/2011,6.997999999999811,Dry,Dry
aus_site_015,01/08/2011,0.022,Dry,Dry
aus_site_015,01/09/2011,0,Dry,Dry
aus_site_015,01/10/2011,0.9489999999998416,Dry,Dry
aus_site_015,01/11/2011,25.462999999999848,Wet,Wet
aus_site_015,01/12/2011,11.073999999999828,Wet,Wet
aus_site_015,01/01/2012,215.77199999999985,Wet,Wet
aus_site_015,01/02/2012,49.39899999999983,Wet,Wet
aus_site_015,01/03/2012,105.0509999999998,Wet,Wet
aus_site_015,01/04/2012,3.185999999999758,Dry,Dry
aus_site_015,01/05/2012,0,Dry,Dry
aus_site_015,01/06/2012,2.7329999999998247,Dry,Dry
aus_site_015,01/07/2012,0.01,Dry,Dry
aus_site_015,01/08/2012,0.025,Dry,Dry
aus_site_015,01/09/2012,0,Dry,Dry
aus_site_015,01/10/2012,13.955999999999804,Wet,Wet
aus_site_015,01/11/2012,18.21999999999983,Wet,Wet
aus_site_015,01/12/2012,84.79299999999984,Wet,Wet
aus_site_015,01/01/2013,101.95199999999984,Wet,Wet
aus_site_015,01/02/2013,197.9569999999998,Wet,Wet
aus_site_015,01/03/2013,12.502999999999806,Wet,Wet
aus_site_015,01/04/2013,10.789999999999807,Wet,Wet
aus_site_015,01/05/2013,55.37299999999979,Wet,Wet
aus_site_015,01/06/2013,154.6049999999998,Dry,Dry
aus_site_015,01/07/2013,0.03,Dry,Dry
aus_site_015,01/08/2013,0.013,Dry,Dry
aus_site_015,01/09/2013,0,Dry,Dry
aus_site_015,01/10/2013,2.713999999999801,Dry,Dry
aus_site_015,01/11/2013,17.64499999999982,Wet,Wet
aus_site_015,01/12/2013,91.174,Wet,Wet
aus_site_015,01/01/2014,307.1139999999998,Wet,Wet
aus_site_015,01/02/2014,38.51699999999983,Wet,Wet
aus_site_015,01/03/2014,3.4509999999997856,Dry,Dry
aus_site_015,01/04/2014,0,Dry,Dry
aus_site_015,01/05/2014,1.4429999999998335,Dry,Dry
aus_site_015,01/06/2014,1.332,Dry,Dry
aus_site_015,01/07/2014,60.83199999999982,Dry,Dry
aus_site_015,01/08/2014,0.177,Dry,Dry
aus_site_015,01/09/2014,0.2409999999998172,Dry,Dry
aus_site_015,01/10/2014,1.421999999999789,Wet,Wet
aus_site_015,01/11/2014,37.51799999999982,Wet,Wet
aus_site_015,01/12/2014,15.353999999999814,Wet,Wet
aus_site_015,01/01/2015,46.279999999999816,Wet,Wet
aus_site_015,01/02/2015,12.657999999999827,Wet,Wet
aus_site_015,01/03/2015,79.652,Wet,Wet
aus_site_015,01/04/2015,66.73399999999984,Wet,Wet
aus_site_015,01/05/2015,64.557,Wet,Wet
aus_site_015,01/06/2015,0.5599999999997862,Dry,Dry
aus_site_015,01/07/2015,3.843999999999837,Dry,Dry
aus_site_015,01/08/2015,0.3679999999998062,Dry,Dry
aus_site_015,01/09/2015,0.003,Dry,Dry
aus_site_015,01/10/2015,8.742999999999807,Dry,Dry
aus_site_015,01/11/2015,2.6959999999998217,Dry,Dry
aus_site_015,01/12/2015,6.712999999999811,Dry,Dry
aus_site_015,01/01/2016,43.05699999999983,Dry,Dry
aus_site_015,01/02/2016,35.28699999999984,Dry,Dry
aus_site_015,01/03/2016,11.843999999999832,Dry,Dry
aus_site_015,01/04/2016,0.1359999999998763,Dry,Dry
aus_site_015,01/05/2016,4.406999999999803,Dry,Dry
aus_site_015,01/06/2016,53.798,Dry,Dry
aus_site_015,01/07/2016,2.3319999999998298,Dry,Dry
aus_site_015,01/08/2016,1.0609999999998443,Dry,Dry
aus_site_015,01/09/2016,0,Dry,Dry
aus_site_015,01/10/2016,2.833999999999841,Dry,Dry
aus_site_015,01/11/2016,10.348999999999824,Wet,Wet
aus_site_015,01/12/2016,40.91799999999981,Wet,Wet
aus_site_015,01/01/2017,306.44999999999976,Wet,Wet
aus_site_015,01/02/2017,136.0429999999998,Wet,Wet
aus_site_015,01/03/2017,111.76499999999982,Wet,Wet
aus_site_015,01/04/2017,23.025999999999826,Wet,Wet
aus_site_015,01/05/2017,4.450999999999808,Dry,Dry
aus_site_015,01/06/2017,0,Dry,Dry
aus_site_015,01/07/2017,0.4929999999998427,Dry,Dry
aus_site_015,01/08/2017,0.1609999999998535,Dry,Dry
aus_site_015,01/09/2017,0,Dry,Dry
aus_site_015,01/10/2017,2.761999999999825,Dry,Dry
aus_site_015,01/11/2017,8.320999999999794,Dry,Dry
aus_site_015,01/12/2017,19.343999999999813,Wet,Wet
aus_site_015,01/01/2018,238.7089999999998,Wet,Wet
aus_site_015,01/02/2018,49.56299999999983,Wet,Wet
aus_site_015,01/03/2018,40.682999999999794,Wet,Wet
aus_site_015,01/04/2018,5.078999999999796,Dry,Dry
aus_site_015,01/05/2018,0.2219999999998799,Dry,Dry
aus_site_015,01/06/2018,33.87999999999982,Dry,Dry
aus_site_015,01/07/2018,0.015,Dry,Dry
aus_site_015,01/08/2018,0.032,Dry,Dry
aus_site_015,01/09/2018,0.006,Dry,Dry
aus_site_015,01/10/2018,0,Dry,Dry
aus_site_015,01/11/2018,3.7249999999998233,Dry,Dry
aus_site_015,01/12/2018,1.5099999999998954,Dry,Dry
aus_site_015,01/01/2019,46.80199999999981,Wet,Wet
aus_site_015,01/02/2019,36.67399999999982,Wet,Wet
aus_site_015,01/03/2019,176.6939999999998,Wet,Wet
aus_site_015,01/04/2019,0.2129999999998063,Dry,Dry
aus_site_015,01/05/2019,0,Dry,Dry
aus_site_015,01/06/2019,8.697999999999839,Dry,Dry
aus_site_015,01/07/2019,0.007,Dry,Dry
aus_site_015,01/08/2019,0.2469999999998071,Dry,Dry
aus_site_015,01/09/2019,0,Dry,Dry
aus_site_015,01/10/2019,2.277999999999829,Dry,Dry
aus_site_015,01/11/2019,7.776999999999821,Dry,Dry
aus_site_015,01/12/2019,14.28199999999983,Wet,Wet
aus_site_015,01/01/2020,295.82499999999976,Wet,Wet
aus_site_015,01/02/2020,46.25999999999984,Wet,Wet
aus_site_015,01/03/2020,3.2579999999998064,Dry,Dry
aus_site_015,01/04/2020,2.471999999999771,Dry,Dry
aus_site_015,01/05/2020,15.336999999999808,Dry,Dry
aus_site_015,01/06/2020,0,Dry,Dry
aus_site_015,01/07/2020,1.466999999999789,Dry,Dry
aus_site_015,01/08/2020,3.5679999999998016,Dry,Dry
aus_site_015,01/09/2020,0.003,Dry,Dry
aus_site_015,01/10/2020,2.8369999999998528,Dry,Dry
aus_site_015,01/11/2020,6.946999999999816,Dry,Dry
aus_site_015,01/12/2020,213.53299999999984,Wet,Wet
aus_site_015,01/01/2021,37.94299999999981,Wet,Wet
aus_site_015,01/02/2021,81.65999999999983,Wet,Wet
aus_site_015,01/03/2021,13.830999999999824,Wet,Wet
aus_site_015,01/04/2021,25.839999999999826,Wet,Wet
aus_site_015,01/05/2021,2.094999999999818,Dry,Dry
aus_site_015,01/06/2021,50.56299999999979,Dry,Dry
aus_site_015,01/07/2021,0.006,Dry,Dry
aus_site_015,01/08/2021,0.056,Dry,Dry
aus_site_015,01/09/2021,0,Dry,Dry
aus_site_015,01/10/2021,0,Dry,Dry
aus_site_015,01/11/2021,3.119999999999859,Dry,Dry
aus_site_015,01/12/2021,7.341999999999811,Dry,Dry
aus_site_015,01/01/2022,82.49699999999983,Wet,Wet
aus_site_015,01/02/2022,227.93099999999984,Wet,Wet
aus_site_015,01/03/2022,22.409999999999837,Wet,Wet
aus_site_015,01/04/2022,5.406999999999798,Wet,Wet
aus_site_015,01/05/2022,75.83799999999982,Wet,Wet
aus_site_015,01/06/2022,8.551999999999834,Dry,Dry
aus_site_015,01/07/2022,0.015,Dry,Dry
aus_site_015,01/08/2022,1.814999999999832,Dry,Dry
aus_site_015,01/09/2022,35.40699999999982,Wet,Wet
aus_site_015,01/10/2022,0.9599999999998318,Dry,Dry
